DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802166;Bašovce;558354;Bašovce;204;Piešany;2;Trnavský;4044281;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Bašovce;SK0214558354
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802174;Batizovce;523402;Batizovce;706;Poprad;7;Prešovský;14377022;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Batizovce;SK0416523402
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802191;Bátka;514519;Bátka;609;Rimavská Sobota;6;Banskobystrický;12017790;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Bátka;SK0329514519
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802204;Dulovo;557919;Dulovo;609;Rimavská Sobota;6;Banskobystrický;4428888;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Dulovo;SK0329557919
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802212;Bátorová;515876;Bátorová;610;Ve¾ký Krtíš;6;Banskobystrický;5942859;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Bátorová;SK032A515876
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802221;Bátovce;502057;Bátovce;402;Levice;4;Nitriansky;25667060;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bátovce;SK0232502057
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802239;Jalakšová;502057;Bátovce;402;Levice;4;Nitriansky;5960547;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bátovce;SK0232502057
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802247;Kmeovce;502219;Drženice;402;Levice;4;Nitriansky;3810213;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Drženice;SK0232502219
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802255;Beckov;505846;Beckov;304;Nové Mesto nad Váhom;3;Trenèiansky;28628764;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Beckov;SK0224505846
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802263;Beharovce;526380;Beharovce;704;Levoèa;7;Prešovský;2649380;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Beharovce;SK0414526380
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802271;Behynce;505714;Ve¾ké Ripòany;406;Topo¾èany;4;Nitriansky;7505870;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Ve¾ké Ripòany;SK0236505714
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802280;Behynce;515612;Torna¾a;608;Revúca;6;Banskobystrický;6215917;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Torna¾a;SK0328515612
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802298;Becherov;519057;Becherov;701;Bardejov;7;Prešovský;19093099;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Becherov;SK0411519057
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802301;Belá;503061;Belá;404;Nové Zámky;4;Nitriansky;8692344;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Belá;SK0234503061
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802328;Belá;512052;Belá-Dulice;506;Martin;5;Žilinský;48117416;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Belá-Dulice;SK0316512052
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802336;Belá;517429;Belá;511;Žilina;5;Žilinský;38609908;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Belá;SK031B517429
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802395;Belá nad Cirochou;520039;Belá nad Cirochou;709;Snina;7;Prešovský;17348273;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Belá nad Cirochou;SK0419520039
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802409;Beladice;500062;Beladice;407;Zlaté Moravce;4;Nitriansky;4982531;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Beladice;SK0237500062
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802417;Pustý Chotár;500062;Beladice;407;Zlaté Moravce;4;Nitriansky;6383086;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Beladice;SK0237500062
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802425;Belejovce;527122;Belejovce;712;Svidník;7;Prešovský;3083796;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Belejovce;SK041C527122
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802433;Belín;514535;Belín;609;Rimavská Sobota;6;Banskobystrický;4196168;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Belín;SK0329514535
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802450;Belina;511234;Belina;606;Luèenec;6;Banskobystrický;6483223;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Belina;SK0326511234
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802468;Belince;542661;Belince;406;Topo¾èany;4;Nitriansky;2098415;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Belince;SK0236542661
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802476;Bellova Ves;555517;Bellova Ves;201;Dunajská Streda;2;Trnavský;6929431;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Bellova Ves;SK0211555517
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802484;Beloveža;519065;Beloveža;701;Bardejov;7;Prešovský;10151618;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Beloveža;SK0411519065
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802492;Beluj;516678;Beluj;602;Banská Štiavnica;6;Banskobystrický;22813890;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Beluj;SK0322516678
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802506;Beluša;512851;Beluša;308;Púchov;3;Trenèiansky;36808622;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Beluša;SK0228512851
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802565;Belža;521167;Belža;806;Košice - okolie;8;Košický;5487975;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Belža;SK0426521167
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802573;Beòadiková;510271;Beòadiková;505;Liptovský Mikuláš;5;Žilinský;4974616;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Beòadiková;SK0315510271
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802581;Beòadikovce;527131;Beòadikovce;712;Svidník;7;Prešovský;12564448;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Beòadikovce;SK041C527131
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802590;Beòadovo;509566;Beòadovo;507;Námestovo;5;Žilinský;6699221;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Beòadovo;SK0317509566
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802603;Beòatina;522317;Beòatina;809;Sobrance;8;Košický;18638432;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Beòatina;SK0429522317
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802611;Beniakovce;521175;Beniakovce;806;Košice - okolie;8;Košický;3805432;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Beniakovce;SK0426521175
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802638;Benice;510262;Liptovský Mikuláš;505;Liptovský Mikuláš;5;Žilinský;5175318;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Liptovský Mikuláš;SK0315510262
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802654;Benice;512061;Benice;506;Martin;5;Žilinský;2150764;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Benice;SK0316512061
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802662;Benkovce;544086;Benkovce;713;Vranov nad Top¾ou;7;Prešovský;8239515;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Benkovce;SK041D544086
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802671;Beòova Lehota;509540;Dolný Kubín;503;Dolný Kubín;5;Žilinský;4104439;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Dolný Kubín;SK0313509540
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802689;Beòuš;508462;Beòuš;603;Brezno;6;Banskobystrický;26780357;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;Beòuš;SK0323508462
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802727;Beòušovce;510777;Liptovský Trnovec;505;Liptovský Mikuláš;5;Žilinský;1896848;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Liptovský Trnovec;SK0315510777
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802735;Bernolákovo;507814;Bernolákovo;108;Senec;1;Bratislavský;28430875;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Bernolákovo;SK0108507814
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802743;Bertotovce;524191;Bertotovce;707;Prešov;7;Prešovský;8491649;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Bertotovce;SK0417524191
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802760;Beša;502065;Beša;402;Levice;4;Nitriansky;7282095;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Beša;SK0232502065
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802778;Jesenské;556777;Jesenské;402;Levice;4;Nitriansky;3790590;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Jesenské;SK0232556777
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802794;Beša;528137;Beša;807;Michalovce;8;Košický;19535728;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Beša;SK0427528137
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802808;Bešeòov;503070;Bešeòov;404;Nové Zámky;4;Nitriansky;17095838;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Bešeòov;SK0234503070
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802816;Bešeòová;510301;Bešeòová;508;Ružomberok;5;Žilinský;4296979;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Ružomberok;SK0318;Bešeòová;SK0318510301
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802824;Betlanovce;526398;Betlanovce;810;Spišská Nová Ves;8;Košický;10124125;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Betlanovce;SK042A526398
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802841;Betliar;525545;Betliar;808;Rožòava;8;Košický;24670450;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Betliar;SK0428525545
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802867;Bežovce;522325;Bežovce;809;Sobrance;8;Košický;29507136;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Bežovce;SK0429522325
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802875;Bidovce;521183;Bidovce;806;Košice - okolie;8;Košický;9811795;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Bidovce;SK0426521183
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802905;Biel;528145;Biel;811;Trebišov;8;Košický;7444809;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Biel;SK042B528145
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802913;Bielovce;502073;Bielovce;402;Levice;4;Nitriansky;11362339;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bielovce;SK0232502073
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802921;Biely Kostol;580473;Biely Kostol;207;Trnava;2;Trnavský;2411104;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Biely Kostol;SK0217580473
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802930;Bijacovce;526401;Bijacovce;704;Levoèa;7;Prešovský;16595415;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Bijacovce;SK0414526401
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802948;Bílkove Humence;504211;Bílkove Humence;205;Senica;2;Trnavský;4095269;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Bílkove Humence;SK0215504211
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802956;Bíòa;503088;Bíòa;404;Nové Zámky;4;Nitriansky;23500579;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Bíòa;SK0234503088
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802972;Bíòovce;506788;Bíòovce;207;Trnava;2;Trnavský;7793810;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Bíòovce;SK0217506788
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802981;Biskupice;542652;Bánovce nad Bebravou;301;Bánovce nad Bebravou;3;Trenèiansky;2936141;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Bánovce nad Bebravou;SK0221542652
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;802999;Biskupice;557315;Biskupice;606;Luèenec;6;Banskobystrický;7879932;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Biskupice;SK0326557315
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803006;Biskupová;542695;Biskupová;406;Topo¾èany;4;Nitriansky;3304208;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Biskupová;SK0236542695
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803014;Bitarová;547522;Bitarová;511;Žilina;5;Žilinský;3644777;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Bitarová;SK031B547522
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803022;Blahová;501484;Blahová;201;Dunajská Streda;2;Trnavský;11377874;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Blahová;SK0211501484
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803031;Blatná na Ostrove;501492;Blatná na Ostrove;201;Dunajská Streda;2;Trnavský;10778355;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Blatná na Ostrove;SK0211501492
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803057;Blatná Polianka;522333;Blatná Polianka;809;Sobrance;8;Košický;9986205;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Blatná Polianka;SK0429522333
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803065;Blatné;507822;Blatné;108;Senec;1;Bratislavský;16323130;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Blatné;SK0108507822
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803073;Blatné Remety;522341;Blatné Remety;809;Sobrance;8;Košický;6228847;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Blatné Remety;SK0429522341
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803090;Blatné Revištia;522350;Blatné Revištia;809;Sobrance;8;Košický;5155413;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Blatné Revištia;SK0429522350
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803103;Blatnica;512079;Blatnica;506;Martin;5;Žilinský;86185786;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Blatnica;SK0316512079
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803111;Blažice;521191;Blažice;806;Košice - okolie;8;Košický;3401369;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Blažice;SK0426521191
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803146;Blažovce;512087;Blažovce;509;Turèianske Teplice;5;Žilinský;3605533;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Turèianske Teplice;SK0319;Blažovce;SK0319512087
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803162;Blesovce;542709;Blesovce;406;Topo¾èany;4;Nitriansky;5077676;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Blesovce;SK0236542709
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803171;Blhovce;514543;Blhovce;609;Rimavská Sobota;6;Banskobystrický;18742665;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Blhovce;SK0329514543
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803197;Bobot;505854;Bobot;309;Trenèín;3;Trenèiansky;12093762;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Bobot;SK0229505854
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803201;Bobotská Lehota;505854;Bobot;309;Trenèín;3;Trenèiansky;3985254;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Bobot;SK0229505854
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803219;Bobrov;509582;Bobrov;507;Námestovo;5;Žilinský;25639054;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Bobrov;SK0317509582
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803227;Bobrovèek;510319;Bobrovèek;505;Liptovský Mikuláš;5;Žilinský;3426097;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Bobrovèek;SK0315510319
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803235;Bobrovec;510327;Bobrovec;505;Liptovský Mikuláš;5;Žilinský;31132340;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Bobrovec;SK0315510327
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803243;Bobrovník;510335;Bobrovník;505;Liptovský Mikuláš;5;Žilinský;6780081;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Bobrovník;SK0315510335
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803286;Bodice;510262;Liptovský Mikuláš;505;Liptovský Mikuláš;5;Žilinský;5839500;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Liptovský Mikuláš;SK0315510262
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803294;Bodiná;557633;Bodiná;306;Považská Bystrica;3;Trenèiansky;7474896;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Považská Bystrica;SK0226;Bodiná;SK0226557633
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803308;Bodorová;512095;Bodorová;509;Turèianske Teplice;5;Žilinský;2706209;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Turèianske Teplice;SK0319;Bodorová;SK0319512095
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803316;Kevice;512095;Bodorová;509;Turèianske Teplice;5;Žilinský;2408232;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Turèianske Teplice;SK0319;Bodorová;SK0319512095
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803324;Bodovce;524204;Bodovce;708;Sabinov;7;Prešovský;7520030;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Bodovce;SK0418524204
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803332;Svätá Mária;528153;Svätá Mária;811;Trebišov;8;Košický;10139243;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Svätá Mária;SK042B528153
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803341;Bodružal;527149;Bodružal;712;Svidník;7;Prešovský;7237803;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Bodružal;SK041C527149
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803359;Bodza;501042;Bodza;401;Komárno;4;Nitriansky;6318239;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Bodza;SK0231501042
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803367;Bodzianske Lúky;555819;Bodzianske Lúky;401;Komárno;4;Nitriansky;5166423;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Bodzianske Lúky;SK0231555819
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803375;Bogliarka;519073;Bogliarka;701;Bardejov;7;Prešovský;9390888;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Bogliarka;SK0411519073
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803383;Bohatá;501140;Hurbanovo;401;Komárno;4;Nitriansky;19084894;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Hurbanovo;SK0231501140
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803413;Bohdanovce;521205;Bohdanovce;806;Košice - okolie;8;Košický;5937908;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Bohdanovce;SK0426521205
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803421;Bohdanovce nad Trnavou;506796;Bohdanovce nad Trnavou;207;Trnava;2;Trnavský;11481602;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Bohdanovce nad Trnavou;SK0217506796
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803430;Bohe¾ov;501506;Bohe¾ov;201;Dunajská Streda;2;Trnavský;8292428;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Bohe¾ov;SK0211501506
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803448;Bohunice;580937;Bohunice;402;Levice;4;Nitriansky;12833007;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bohunice;SK0232580937
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803456;Bohunice;582301;Bohunice;302;Ilava;3;Trenèiansky;7035899;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Ilava;SK0222;Bohunice;SK0222582301
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803464;Bohúòovo;525553;Bohúòovo;808;Rožòava;8;Košický;4598871;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Bohúòovo;SK0428525553
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803472;Tiba;525553;Bohúòovo;808;Rožòava;8;Košický;2210038;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Bohúòovo;SK0428525553
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803481;Bojná;542717;Bojná;406;Topo¾èany;4;Nitriansky;26290120;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Bojná;SK0236542717
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803499;Malé Dvorany;542717;Bojná;406;Topo¾èany;4;Nitriansky;7519081;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Bojná;SK0236542717
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803511;Bojnice;513903;Bojnice;307;Prievidza;3;Trenèiansky;16996805;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Bojnice;SK0227513903
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;803537;Dubnica;513903;Bojnice;307;Prievidza;3;Trenèiansky;2926393;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Bojnice;SK0227513903
