DOW;AUT;ACH;SOI;FACC;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515612;Torna¾a;608;Revúca;6;Banskobystrický;57701059.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Torna¾a;SK0328515612
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515621;Šimonovce;609;Rimavská Sobota;6;Banskobystrický;7828551.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Šimonovce;SK0329515621
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515639;Širkovce;609;Rimavská Sobota;6;Banskobystrický;17714792.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Širkovce;SK0329515639
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515647;Španie Pole;609;Rimavská Sobota;6;Banskobystrický;9192151.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Španie Pole;SK0329515647
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515655;Štrkovec;609;Rimavská Sobota;6;Banskobystrický;4351830.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Štrkovec;SK0329515655
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515663;Tachty;609;Rimavská Sobota;6;Banskobystrický;7830686.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Tachty;SK0329515663
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515671;Teplý Vrch;609;Rimavská Sobota;6;Banskobystrický;5983179.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Teplý Vrch;SK0329515671
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515680;Tisovec;609;Rimavská Sobota;6;Banskobystrický;123426204.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Tisovec;SK0329515680
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515698;Tomášovce;609;Rimavská Sobota;6;Banskobystrický;6441340.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Tomášovce;SK0329515698
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515701;Uzovská Panica;609;Rimavská Sobota;6;Banskobystrický;20855937.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Uzovská Panica;SK0329515701
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515710;Vèelince;609;Rimavská Sobota;6;Banskobystrický;13116093.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vèelince;SK0329515710
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515728;Veèelkov;609;Rimavská Sobota;6;Banskobystrický;5336248.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Veèelkov;SK0329515728
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515736;Ve¾ké Teriakovce;609;Rimavská Sobota;6;Banskobystrický;22350445.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Ve¾ké Teriakovce;SK0329515736
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515744;Ve¾ký Blh;609;Rimavská Sobota;6;Banskobystrický;33010900.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Ve¾ký Blh;SK0329515744
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515752;Vieska nad Blhom;609;Rimavská Sobota;6;Banskobystrický;4826777.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vieska nad Blhom;SK0329515752
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515761;Višòové;608;Revúca;6;Banskobystrický;8274563.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Višòové;SK0328515761
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515779;Vlkyòa;609;Rimavská Sobota;6;Banskobystrický;11711152.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vlkyòa;SK0329515779
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515795;Valice;609;Rimavská Sobota;6;Banskobystrický;5338242.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Valice;SK0329515795
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515809;Vyšný Skálnik;609;Rimavská Sobota;6;Banskobystrický;5053349.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vyšný Skálnik;SK0329515809
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515817;Zádor;609;Rimavská Sobota;6;Banskobystrický;3463171.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Zádor;SK0329515817
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515833;Žiar;608;Revúca;6;Banskobystrický;4997066.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Žiar;SK0328515833
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515841;Žíp;609;Rimavská Sobota;6;Banskobystrický;6370169.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Žíp;SK0329515841
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515850;Ve¾ký Krtíš;610;Ve¾ký Krtíš;6;Banskobystrický;15030519.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ve¾ký Krtíš;SK032A515850
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515868;Balog nad Ip¾om;610;Ve¾ký Krtíš;6;Banskobystrický;8350666.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Balog nad Ip¾om;SK032A515868
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515876;Bátorová;610;Ve¾ký Krtíš;6;Banskobystrický;5942859.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Bátorová;SK032A515876
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515884;Brusník;610;Ve¾ký Krtíš;6;Banskobystrický;7761597.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Brusník;SK032A515884
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515892;Bušince;610;Ve¾ký Krtíš;6;Banskobystrický;12500110.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Bušince;SK032A515892
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515906;Èebovce;610;Ve¾ký Krtíš;6;Banskobystrický;16210455.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Èebovce;SK032A515906
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515914;Èeláre;610;Ve¾ký Krtíš;6;Banskobystrický;12484105.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Èeláre;SK032A515914
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515922;Èelovce;610;Ve¾ký Krtíš;6;Banskobystrický;36819649.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Èelovce;SK032A515922
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515931;Èerveòany;610;Ve¾ký Krtíš;6;Banskobystrický;6751560.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Èerveòany;SK032A515931
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515949;Daèov Lom;610;Ve¾ký Krtíš;6;Banskobystrický;24525147.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Daèov Lom;SK032A515949
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515957;Dolinka;610;Ve¾ký Krtíš;6;Banskobystrický;7298002.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Dolinka;SK032A515957
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515965;Dolná Strehová;610;Ve¾ký Krtíš;6;Banskobystrický;21126928.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Dolná Strehová;SK032A515965
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515973;Dolné Plachtince;610;Ve¾ký Krtíš;6;Banskobystrický;9877033.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Dolné Plachtince;SK032A515973
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515981;Dolné Strháre;610;Ve¾ký Krtíš;6;Banskobystrický;17705213.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Dolné Strháre;SK032A515981
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;515990;Ïurkovce;610;Ve¾ký Krtíš;6;Banskobystrický;4932604.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ïurkovce;SK032A515990
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516007;Glabušovce;610;Ve¾ký Krtíš;6;Banskobystrický;4507881.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Glabušovce;SK032A516007
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516015;Horná Strehová;610;Ve¾ký Krtíš;6;Banskobystrický;7809428.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Horná Strehová;SK032A516015
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516023;Horné Plachtince;610;Ve¾ký Krtíš;6;Banskobystrický;10532677.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Horné Plachtince;SK032A516023
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516031;Horné Strháre;610;Ve¾ký Krtíš;6;Banskobystrický;12783035.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Horné Strháre;SK032A516031
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516040;Hrušov;610;Ve¾ký Krtíš;6;Banskobystrický;23308214.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Hrušov;SK032A516040
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516058;Chrastince;610;Ve¾ký Krtíš;6;Banskobystrický;3997385.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Chrastince;SK032A516058
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516066;Chrany;610;Ve¾ký Krtíš;6;Banskobystrický;9187298.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Chrany;SK032A516066
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516074;Ipe¾ské Predmostie;610;Ve¾ký Krtíš;6;Banskobystrický;13834179.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ipe¾ské Predmostie;SK032A516074
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516082;Kamenné Kosihy;610;Ve¾ký Krtíš;6;Banskobystrický;5020820.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kamenné Kosihy;SK032A516082
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516091;Kiarov;610;Ve¾ký Krtíš;6;Banskobystrický;9000042.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kiarov;SK032A516091
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516104;Kleòany;610;Ve¾ký Krtíš;6;Banskobystrický;7212749.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kleòany;SK032A516104
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516112;Koláre;610;Ve¾ký Krtíš;6;Banskobystrický;5310812.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Koláre;SK032A516112
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516121;Kosihovce;610;Ve¾ký Krtíš;6;Banskobystrický;20686094.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kosihovce;SK032A516121
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516139;Kosihy nad Ip¾om;610;Ve¾ký Krtíš;6;Banskobystrický;6825322.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kosihy nad Ip¾om;SK032A516139
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516147;Kováèovce;610;Ve¾ký Krtíš;6;Banskobystrický;11624854.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Kováèovce;SK032A516147
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516155;Lesenice;610;Ve¾ký Krtíš;6;Banskobystrický;7387844.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Lesenice;SK032A516155
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516163;¼uborieèka;610;Ve¾ký Krtíš;6;Banskobystrický;11657676.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;¼uborieèka;SK032A516163
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516171;Malá Èalomija;610;Ve¾ký Krtíš;6;Banskobystrický;6412523.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Malá Èalomija;SK032A516171
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516198;Malé Zlievce;610;Ve¾ký Krtíš;6;Banskobystrický;9053570.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Malé Zlievce;SK032A516198
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516210;Modrý Kameò;610;Ve¾ký Krtíš;6;Banskobystrický;19643856.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Modrý Kameò;SK032A516210
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516228;Mu¾a;610;Ve¾ký Krtíš;6;Banskobystrický;12275728.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Mu¾a;SK032A516228
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516236;Nenince;610;Ve¾ký Krtíš;6;Banskobystrický;13475294.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Nenince;SK032A516236
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516244;Nová Ves;610;Ve¾ký Krtíš;6;Banskobystrický;8495168.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Nová Ves;SK032A516244
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516252;Obeckov;610;Ve¾ký Krtíš;6;Banskobystrický;10883906.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Obeckov;SK032A516252
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516261;Olováry;610;Ve¾ký Krtíš;6;Banskobystrický;18619191.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Olováry;SK032A516261
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516279;Opatovská Nová Ves;610;Ve¾ký Krtíš;6;Banskobystrický;9154377.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Opatovská Nová Ves;SK032A516279
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516287;Opava;610;Ve¾ký Krtíš;6;Banskobystrický;11762585.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Opava;SK032A516287
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516295;Pôtor;610;Ve¾ký Krtíš;6;Banskobystrický;19273602.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Pôtor;SK032A516295
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516309;Pravica;610;Ve¾ký Krtíš;6;Banskobystrický;9094450.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Pravica;SK032A516309
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516317;Príbelce;610;Ve¾ký Krtíš;6;Banskobystrický;27193724.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Príbelce;SK032A516317
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516333;Seèianky;610;Ve¾ký Krtíš;6;Banskobystrický;7849434.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Seèianky;SK032A516333
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516341;Se¾any;610;Ve¾ký Krtíš;6;Banskobystrický;7613745.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Se¾any;SK032A516341
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516368;Senné;610;Ve¾ký Krtíš;6;Banskobystrický;15884391.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Senné;SK032A516368
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516376;Sklabiná;610;Ve¾ký Krtíš;6;Banskobystrický;9883901.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Sklabiná;SK032A516376
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516384;Slovenské Ïarmoty;610;Ve¾ký Krtíš;6;Banskobystrický;10039505.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Slovenské Ïarmoty;SK032A516384
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516392;Slovenské K¾aèany;610;Ve¾ký Krtíš;6;Banskobystrický;9137763.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Slovenské K¾aèany;SK032A516392
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516406;Stredné Plachtince;610;Ve¾ký Krtíš;6;Banskobystrický;20883928.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Stredné Plachtince;SK032A516406
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516414;Sucháò;610;Ve¾ký Krtíš;6;Banskobystrický;16326963.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Sucháò;SK032A516414
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516422;Suché Brezovo;610;Ve¾ký Krtíš;6;Banskobystrický;11477760.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Suché Brezovo;SK032A516422
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516431;Širákov;610;Ve¾ký Krtíš;6;Banskobystrický;7115200.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Širákov;SK032A516431
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516449;Šu¾a;610;Ve¾ký Krtíš;6;Banskobystrický;11244852.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Šu¾a;SK032A516449
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516457;Trebušovce;610;Ve¾ký Krtíš;6;Banskobystrický;9481456.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Trebušovce;SK032A516457
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516465;Ve¾ká Èalomija;610;Ve¾ký Krtíš;6;Banskobystrický;8897440.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ve¾ká Èalomija;SK032A516465
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516473;Ve¾ká Ves nad Ip¾om;610;Ve¾ký Krtíš;6;Banskobystrický;9209173.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ve¾ká Ves nad Ip¾om;SK032A516473
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516490;Ve¾ké Zlievce;610;Ve¾ký Krtíš;6;Banskobystrický;16300082.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ve¾ké Zlievce;SK032A516490
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516503;Ve¾ký Lom;610;Ve¾ký Krtíš;6;Banskobystrický;10638730.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Ve¾ký Lom;SK032A516503
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516511;Vieska;610;Ve¾ký Krtíš;6;Banskobystrický;3312232.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Vieska;SK032A516511
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516520;Vinica;610;Ve¾ký Krtíš;6;Banskobystrický;30757535.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Vinica;SK032A516520
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516538;Vrbovka;610;Ve¾ký Krtíš;6;Banskobystrický;10596135.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Vrbovka;SK032A516538
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516546;Záhorce;610;Ve¾ký Krtíš;6;Banskobystrický;17976171.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Záhorce;SK032A516546
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516554;Závada;610;Ve¾ký Krtíš;6;Banskobystrický;9609120.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Závada;SK032A516554
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516562;Zombor;610;Ve¾ký Krtíš;6;Banskobystrický;3290737.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Zombor;SK032A516562
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516571;Želovce;610;Ve¾ký Krtíš;6;Banskobystrický;18758246.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Želovce;SK032A516571
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516589;Žiar nad Hronom;613;Žiar nad Hronom;6;Banskobystrický;39088215.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Žiar nad Hronom;SK032D516589
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;516597;Svätý Anton;602;Banská Štiavnica;6;Banskobystrický;22628412.0;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Svätý Anton;SK0322516597
